Time,V(NODE1),
0.00853,-0.9400000000000013,
0.00854,-0.9199999999999982,
0.00855,-0.9000000000000021,
0.00856,-0.8800000000000026,
0.00857,-0.860000000000003,
0.00858,-0.8399999999999999,
0.00859,-0.8200000000000003,
0.0086,-0.8000000000000007,
0.00861,-0.7800000000000011,
0.00862,-0.7600000000000016,
0.00863,-0.7399999999999984,
0.00864,-0.7199999999999989,
0.00865,-0.7000000000000028,
0.00866,-0.6800000000000033,
0.00867,-0.6600000000000001,
0.00868,-0.6400000000000006,
0.00869,-0.620000000000001,
0.0087,-0.600000000000005,
0.00871,-0.5800000000000018,
0.00872,-0.5600000000000023,
0.00873,-0.5399999999999991,
0.00874,-0.5200000000000031,
0.00875,-0.5,
0.00876,-0.4800000000000004,
0.00877,-0.46000000000000085,
0.00878,-0.4400000000000013,
0.00879,-0.4200000000000017,
0.0088,-0.3999999999999986,
0.00881,-0.38000000000000256,
0.00882,-0.360000000000003,
0.00883,-0.33999999999999986,
0.00884,-0.3200000000000003,
0.00885,-0.3000000000000007,
0.00886,-0.28000000000000114,
0.00887,-0.26000000000000156,
0.00888,-0.23999999999999844,
0.00889,-0.21999999999999886,
0.0089,-0.20000000000000284,
0.00891,-0.18000000000000327,
0.00892,-0.16000000000000014,
0.00893,-0.14000000000000057,
0.00894,-0.120000000000001,
0.00895,-0.10000000000000142,
0.00896,-0.08000000000000185,
0.00897,-0.060000000000002274,
0.00898,-0.03999999999999915,
0.00899,-0.019999999999999574,
0.009,-3.552713678800501e-15,
0.00901,0.019999999999999574,
0.00902,0.03999999999999915,
0.00903,0.05999999999999872,
0.00904,0.0799999999999983,
0.00905,0.10000000000000142,
0.00906,0.120000000000001,
0.00907,0.13999999999999702,
0.00908,0.1599999999999966,
0.00909,0.17999999999999972,
0.0091,0.1999999999999993,
0.00911,0.21999999999999886,
0.00912,0.23999999999999844,
0.00913,0.259999999999998,
0.00914,0.28000000000000114,
0.00915,0.3000000000000007,
0.00916,0.31999999999999673,
0.00917,0.3399999999999963,
0.00918,0.35999999999999943,
0.00919,0.379999999999999,
0.0092,0.3999999999999986,
0.00921,0.41999999999999815,
0.00922,0.4400000000000013,
0.00923,0.4599999999999973,
0.00924,0.4800000000000004,
0.00925,0.5,
0.00926,0.519999999999996,
0.00927,0.5399999999999991,
0.00928,0.5599999999999987,
0.00929,0.5799999999999983,
0.0093,0.5999999999999979,
0.00931,0.620000000000001,
0.00932,0.639999999999997,
0.00933,0.6599999999999966,
0.00934,0.6799999999999997,
0.00935,0.6999999999999993,
0.00936,0.7199999999999989,
0.00937,0.7399999999999984,
0.00938,0.759999999999998,
0.00939,0.7800000000000011,
0.0094,0.8000000000000007,
0.00941,0.8200000000000003,
0.00942,0.8399999999999963,
0.00943,0.8599999999999959,
0.00944,0.879999999999999,
0.00945,0.8999999999999986,
0.00946,0.9199999999999982,
0.00947,0.9399999999999977,
0.00948,0.9600000000000009,
0.00949,0.9800000000000004,
0.0095,1,
0.00951,1.019999999999996,
0.00952,1.0399999999999991,
0.00953,1.0599999999999987,
0.00954,1.0799999999999983,
0.00955,1.0999999999999979,
0.00956,1.120000000000001,
0.00957,1.1400000000000006,
0.00958,1.1599999999999966,
0.00959,1.1799999999999997,
0.0096,1.1999999999999993,
0.00961,1.2199999999999989,
0.00962,1.2399999999999984,
0.00963,1.259999999999998,
0.00964,1.2799999999999976,
0.00965,1.3000000000000007,
0.00966,1.3200000000000003,
0.00967,1.3399999999999963,
0.00968,1.3599999999999959,
0.00969,1.379999999999999,
0.0097,1.3999999999999986,
0.00971,1.4199999999999982,
0.00972,1.4399999999999977,
0.00973,1.4600000000000009,
0.00974,1.4800000000000004,
0.00975,1.5,
0.00976,1.5199999999999996,
0.00977,1.5399999999999956,
