Time,V(NODE2),
0.00933,-0.6800000000000068,
0.00934,-0.6400000000000006,
0.00935,-0.6000000000000014,
0.00936,-0.5600000000000023,
0.00937,-0.5200000000000031,
0.00938,-0.480000000000004,
0.00939,-0.4399999999999977,
0.0094,-0.3999999999999986,
0.00941,-0.35999999999999943,
0.00942,-0.3200000000000074,
0.00943,-0.28000000000000824,
0.00944,-0.240000000000002,
0.00945,-0.20000000000000284,
0.00946,-0.1600000000000037,
0.00947,-0.12000000000000455,
0.00948,-0.0799999999999983,
0.00949,-0.03999999999999915,
0.0095,0,
0.00951,0.03999999999999204,
0.00952,0.0799999999999983,
0.00953,0.11999999999999744,
0.00954,0.1599999999999966,
0.00955,0.19999999999999574,
0.00956,0.240000000000002,
0.00957,0.28000000000000114,
0.00958,0.3199999999999932,
0.00959,0.35999999999999943,
0.0096,0.3999999999999986,
0.00961,0.4399999999999977,
0.00962,0.4799999999999969,
0.00963,0.519999999999996,
0.00964,0.5599999999999952,
0.00965,0.6000000000000014,
0.00966,0.6400000000000006,
0.00967,0.6799999999999926,
0.00968,0.7199999999999918,
0.00969,0.759999999999998,
0.0097,0.7999999999999972,
0.00971,0.8399999999999963,
0.00972,0.8799999999999955,
0.00973,0.9200000000000017,
0.00974,0.9600000000000009,
0.00975,1,
0.00976,1.0399999999999991,
0.00977,1.0799999999999912,
0.00978,1.1199999999999974,
0.00979,1.1599999999999966,
0.0098,1.1999999999999957,
0.00981,1.2399999999999949,
0.00982,1.2800000000000011,
0.00983,1.3200000000000003,
0.00984,1.3599999999999923,
0.00985,1.3999999999999986,
0.00986,1.4399999999999977,
0.00987,1.480000000000004,
0.00988,1.519999999999996,
0.00989,1.5599999999999952,
0.0099,1.6000000000000014,
0.00991,1.6400000000000006,
0.00992,1.6799999999999997,
0.00993,1.7199999999999918,
0.00994,1.759999999999991,
0.00995,1.7999999999999972,
0.00996,1.8399999999999963,
0.00997,1.8799999999999955,
0.00998,1.9199999999999946,
0.00999,1.9600000000000009,
