Frequency,DB(MAG(V(Out))),PHDEG(V(Out)),
29870.846131809245,-18.647994096892457,-90.23185658746372,
30559.659773775908,-18.846978986685343,-90.34842420505892,
31264.357272238158,-19.04594084539261,-90.46515164505193,
31985.304904635635,-19.24488162974462,-90.58210096572503,
32722.8773946668,-19.443803252688483,-90.69933424692513,
33477.45810705735,-19.64270758734749,-90.81691362844394,
34249.43924681999,-19.841596470898033,-90.93490134805914,
35039.22206310907,-20.040471708371886,-91.05335977918094,
35847.217057776026,-20.239335076391757,-91.17235146825735,
36673.84419873411,-20.43818832684726,-91.29193917188212,
37519.53313824316,-20.637033190519226,-91.41218589372009,
38384.723436228094,-20.83587138065976,-91.53315492127217,
39269.86478874692,-21.034704596534805,-91.65490986246735,
40175.41726172726,-21.233534526937206,-91.77751468221189,
41101.851530092754,-21.43236285367635,-91.90103373884524,
42049.649122403585,-21.631191255052652,-92.0255318205846,
43019.30267113849,-21.830021409323127,-92.15107418199737,
44011.31616874805,-22.028854998164938,-92.27772658044643,
45026.20522961261,-22.227693710144667,-92.40555531272169,
46064.49735804082,-22.426539244199713,-92.53462725167822,
47126.73222244819,-22.625393313138584,-92.66500988303534,
48213.46193585809,-22.824257647167983,-92.7967713423702,
49325.251342871044,-23.02313399745285,-92.92998045227108,
50462.67831325148,-23.222024139716684,-93.06470675969946,
51626.33404228448,-23.42092987788991,-93.20102057364439,
52816.82335805866,-23.619853047812356,-93.3389930029984,
54034.76503583499,-23.81879552099824,-93.47869599477283,
55280.79211966477,-24.01775920847042,-93.62020237261699,
56555.55225142412,-24.21674606467155,-93.76358587569415,
57859.70800743584,-24.41575809145991,-93.90892119793511,
59193.93724285373,-24.614797342197456,-94.0562840277032,
60558.933443988346,-24.81386592593807,-94.205751087865,
61955.406088757176,-25.012966011724004,-94.35740017633533,
63384.08101544683,-25.212099832998742,-94.51131020709454,
64845.7007999787,-25.41126969214472,-94.6675612516922,
66341.02514187436,-25.6104779651544,-94.82623458131248,
67870.83125912104,-25.809727106443155,-94.98741270933604,
69435.91429214286,-26.009019653813734,-95.15117943454604,
71037.08771708726,-26.208358233580338,-95.31761988488523,
72675.18376864187,-26.40774556586279,-95.48682056185208,
74351.0538726014,-26.60718447005981,-95.65886938556599,
76065.5690884094,-26.806677870511237,-95.83385574049271,
77819.62056190478,-27.006228802359832,-96.01187052186677,
79614.11998850884,-27.205840417622287,-96.1930061828787,
81450.0000870929,-27.405515991481025,-96.37735678257485,
83328.21508477358,-27.605258928806684,-96.56501803457166,
85249.7412128869,-27.80507277092337,-96.75608735656009,
87215.57721439983,-28.004961202627744,-96.95066392066555,
89226.74486302234,-28.204928059473406,-97.14884870466324,
91284.28949429007,-28.404977335333523,-97.35074454409092,
93389.28054889374,-28.605113190253046,-97.55645618529806,
95542.81212853748,-28.805339958603852,-97.76609033942795,
97746.0035646151,-29.00566215755497,-97.97975573742664,
100000,-29.206084495872265,-98.19756318602853,
102305.97298425085,-29.406611883059607,-98.41962562484117,
104665.12108254265,-29.60724943885626,-98.6460581844778,
107078.67049863953,-29.8080025031037,-98.87697824585553,
109547.87571223316,-30.008876645996974,-99.11250550063501,
112074.02013097795,-30.20987767873359,-99.35276201287449,
114658.41675756217,-30.41101166457586,-99.59787228192731,
117302.40887216131,-30.61228493034034,-99.84796330664197,
120007.37073062883,-30.813704078329913,-100.10316465087477,
122774.7082787869,-31.015275998722604,-100.36360851042801,
125605.85988318853,-31.21700788243278,-100.62942978139196,
128502.29707873083,-31.418907234458924,-100.90076613000625,
131465.52533350815,-31.62098188773346,-101.17775806406635,
134497.08483130232,-31.82324001748794,-101.46054900593897,
137598.5512721171,-32.025690156149665,-101.74928536729165,
140771.5366911727,-32.22834120878195,-102.04411662555827,
144017.6902967859,-32.43120246908297,-102.3451954022504,
147338.69932757184,-32.634283635954766,-102.65267754320077,
150736.28992941225,-32.837594830656435,-102.96672220080751,
154212.22805264653,-33.04114661455079,-103.28749191842151,
157768.3203699519,-33.244950007456964,-103.6151527169347,
161406.4152153893,-33.44901650661574,-103.94987418374959,
165128.40354510397,-33.65335810627822,-104.29182956419815,
168936.2199201788,-33.8579873179223,-104.64119585557256,
172831.84351215273,-34.062917191099515,-104.99815390400431,
176817.29913172568,-34.26816133491918,-105.36288850418943,
