Frequency,DB(MAG(V(Out))),PHDEG(V(Out)),
7943.282347242815,-6.9192790178742465,-81.28227111325735,
8912.509381337455,-7.967809596766498,-82.4487855852963,
10000,-9.00645011445326,-83.49205928980084,
11220.184543019634,-10.037223034244755,-84.4328427404931,
12589.254117941671,-11.061747197575107,-85.28843102072643,
14125.375446227543,-12.08131717170399,-86.07353969059133,
15848.931924611135,-13.096968473464404,-86.80094249324523,
17782.794100389227,-14.109530665348808,-87.48194558828672,
19952.623149688796,-15.119670383635357,-88.12674855901018,
22387.211385683397,-16.127926183707284,-88.74472644936738,
25118.8643150958,-17.13473683936532,-89.34465651000016,
28183.82931264454,-18.1404644829935,-89.93490625941773,
31622.776601683792,-19.145413751324483,-90.5235946912718,
35481.33892335754,-20.149847917086145,-91.11873521030915,
39810.71705534973,-21.154002841281272,-91.72836665919161,
44668.35921509631,-22.158099472163105,-92.36067727729522,
50118.72336272723,-23.162355542129767,-93.02412539347701,
56234.13251903491,-24.166997069924705,-93.72755995129789,
63095.73444801933,-25.17227026042029,-94.48034349913092,
70794.5784384138,-26.17845440621045,-95.29247998257928,
79432.82347242815,-27.18587643299431,-96.17474950931742,
89125.09381337455,-28.194927793038683,-97.13885219037074,
100000,-29.206084495872265,-98.19756318602853,
112201.84543019635,-30.21993116888527,-99.36490120416123,
125892.54117941672,-31.23719015493442,-100.65631294188944,
141253.75446227542,-32.25875676473313,-102.08887639111637,
158489.31924611135,-33.285741882255635,-103.68152666624373,
177827.94100389228,-34.31952312554081,-105.45530928034515,
199526.23149688795,-35.36180561518769,-107.43366798576831,
223872.11385683395,-36.41469296924066,-109.64277808397874,
251188.643150958,-37.48076821447141,-112.1119426412882,
281838.2931264454,-38.56318253581407,-114.87408020819504,
316227.7660168379,-39.665746615532996,-117.9663514326269,
354813.38923357544,-40.79301381152176,-121.43100292896463,
398107.1705534973,-41.950335015056204,-125.31655624332845,
446683.59215096314,-43.14384895938322,-129.67954511526239,
501187.2336272723,-44.38034404965862,-134.58711001460827,
562341.3251903491,-45.66687929166644,-140.1208839793894,
630957.3444801932,-47.009965962326746,-146.3826844500755,
707945.784384138,-48.41396056696643,-153.50234825589015,
794328.2347242815,-49.87806972561978,-161.64700779080084,
891250.9381337456,-51.391033698190554,-171.0277146785158,
1000000,-52.92243764173304,-181.89060715013838,
1122018.4543019633,-54.41097008908907,-194.46295359363913,
1258925.4117941672,-55.755858800869134,-208.80971826984378,
1412537.5446227542,-56.82935978956872,-224.60040677415378,
1584893.1924611134,-57.528325770336316,-240.96288623651208,
1778279.410038923,-57.83874097271213,-256.71963444483,
1995262.3149688796,-57.843512061881626,-270.9242983159429,
2238721.1385683394,-57.66402163688488,-283.1765701084654,
2511886.43150958,-57.40273101567586,-293.52343998275103,
2818382.931264454,-57.12452212419898,-302.21727643060547,
3162277.6601683795,-56.863062728868044,-309.5482613397092,
3548133.8923357544,-56.632471999408246,-315.77382203032744,
3981071.7055349727,-56.43631572288315,-321.10201763095364,
4466835.921509631,-56.27307068491986,-325.6955322503501,
5011872.336272723,-56.13909990628821,-329.68077709655904,
5623413.251903491,-56.0301650089889,-333.156607639893,
6309573.444801932,-55.94214371344288,-336.2012725746758,
7079457.8438413795,-55.8713336609191,-338.87759798926226,
7943282.347242815,-55.81454850618815,-341.23676189819594,
8912509.381337455,-55.76911462271026,-343.3210276202497,
10000000,-55.7328243861697,-345.16573148604954,
