Frequency,DB(MAG(V(Out))),PHDEG(V(Out)),
19952.623149688796,-9.591486658380736,262.2173710316013,
22387.211385683397,-10.595651836345812,262.5273540374919,
25118.8643150958,-11.599432592247721,262.73686437986805,
28183.82931264454,-12.603024615717054,262.8490955874991,
31622.776601683792,-13.606615487129686,262.8658417980799,
35481.33892335754,-14.610393858273296,262.7875582213709,
39810.71705534973,-15.614558939015723,262.61339517973545,
44668.35921509631,-16.619330672446758,262.3412095248649,
50118.72336272723,-17.624961046122063,261.9675562841743,
56234.13251903491,-18.631747055359597,261.4876627972542,
63095.73444801933,-19.640045911807697,260.89538730884857,
70794.5784384138,-20.650293179027646,260.18316396810843,
79432.82347242815,-21.663024615425353,259.341936447376,
89125.09381337455,-22.678902607888276,258.36108296053294,
100000,-23.698748174866054,257.2283363655303,
112201.84543019635,-24.72357958371686,255.92970431199922,
125892.54117941672,-25.75465862811482,254.44939605085864,
141253.75446227542,-26.793545491231196,252.76976449573095,
158489.31924611135,-27.84216279603675,250.87127420521574,
177827.94100389228,-28.90286879798732,248.73250765372075,
199526.23149688795,-29.978538551790493,246.33022251905183,
223872.11385683395,-31.072650092724245,243.6394700328147,
251188.643150958,-32.189370008254784,240.63377592530873,
281838.2931264454,-33.33362905569775,237.28536694340937,
316227.7660168379,-34.511173604858826,233.56539157178196,
354813.38923357544,-35.72857266522344,229.44402653860132,
398107.1705534973,-36.9931531326337,224.89027432910888,
446683.59215096314,-38.312827270018154,219.87113805741106,
501187.2336272723,-39.695764306733984,214.34971433402302,
562341.3251903491,-41.1498363228882,208.2815962550071,
630957.3444801932,-42.68172309417637,201.60888940478904,
707945.784384138,-44.2954640515349,194.2512650754625,
794328.2347242815,-45.99005673242652,186.0941882852848,
891250.9381337456,-47.75538993779769,176.97672353762843,
1000000,-49.565477420849305,166.68730120546553,
1122018.4543019633,-51.368323434183424,154.98891594303092,
1258925.4117941672,-53.07502004160286,141.71417376559728,
1412537.5446227542,-54.56008722450688,126.9648101988267,
1584893.1924611134,-55.69468798098992,111.33708570918681,
1778279.410038923,-56.41307812476775,95.89369094361291,
1995262.3149688796,-56.75463138598605,81.71962330669501,
2238721.1385683394,-56.830502634646784,69.445318583162,
2511886.43150958,-56.75688267388288,59.171644143642126,
2818382.931264454,-56.61752431758729,50.686874016505996,
3162277.6601683795,-56.4610755516253,43.682229788338866,
3548133.8923357544,-56.311672796688484,37.86363218525556,
3981071.7055349727,-56.1793166090799,32.987764566809474,
4466835.921509631,-56.06671782208001,28.864158371010884,
5011872.336272723,-55.97317161057665,25.346549154938778,
5623413.251903491,-55.89658148335676,22.322837868855657,
6309573.444801932,-55.83445743747191,19.706540221800747,
7079457.8438413795,-55.78437649740252,17.43020301276454,
7943282.347242815,-55.7441714926631,15.440533753033348,
8912509.381337455,-55.71198725936288,13.69485173247188,
10000000,-55.68627550716731,12.158510601913362,
